序号,核心词汇,简要解释
510,ingrained,根深蒂固的；彻头彻尾的；生染的；使根深蒂固（ingrain的过去分词形式）；生染；就原料染色
511,conclude,推断；决定，作结论；结束
512,assess,评定；估价；对…征税
513,enshrine,铭记，珍藏；把…置于神龛内；把…奉为神圣
514,yeoman,自耕农；自由民；仆人
515,federalism,联邦制；联邦主义
516,public,公众的；政府的；公用的；公立的；公众；社会；公共场所
517,lizard,蜥蜴；类蜥蜴爬行动物
518,inhibit,抑制；禁止
519,manufacture,制造；产品；制造业；制造；加工；捏造
520,knock,敲；打；敲击；敲；敲打；爆震声
521,cordial,热忱的，诚恳的；兴奋的；补品；兴奋剂；甜香酒，甘露酒
522,different,不同的；个别的，与众不同的
523,fumble,摸索；笨拙地做；漏接；摸索；笨拙的处理；漏球
524,burn,燃烧；烧毁，灼伤；激起…的愤怒；灼伤，烧伤；烙印
525,penguin,企鹅；空军地勤人员
526,eager,渴望的；热切的；热心的；(Eager)人名；(英)伊格
527,beige,米黄色；浅褐色的；米黄色的；枯燥乏味的
528,upward,向上的；上升的；向上
529,erupt,爆发；喷出；发疹；长牙
530,ribald,下流的；言谈粗俗的；言谈粗俗的人；说下流话的人
531,dough,生面团；金钱
532,building,建筑；建筑物；建筑；建立；增加（build的ing形式）
533,squall,嚎啕；尖叫；暴风；麻烦；高声哭喊；尖叫
534,troublemaker,捣乱者，闹事者；惹麻烦的人
535,empathy,神入；移情作用；执着
536,drunk,喝酒（drink的过去分词）；喝醉了的
537,president,总统；董事长；校长；主席
538,championship,锦标赛；冠军称号；冠军的地位
539,hubbub,喧哗；骚动
540,amicable,友好的；友善的
541,ten,十个，十；(Ten)人名；(英)坦恩；(意)泰恩；(柬)登
542,unsettled,未决定的；怀疑的；未处理的；不整齐的
543,thoroughfare,大道，通路
544,broken,破碎的；坏掉的；折断；打碎；损坏（break的过去分词）
545,sauna,桑拿浴；洗桑拿浴
546,precaution,预防，警惕；预防措施；警惕；预先警告
547,saw,看见；明白，了解；锯；锯成；锯开；锯子；谚语
548,due,到期的；预期的；应付的；应得的；应付款；应得之物；正（置于方位词前）
549,shopping,购物，买东西；购物（shop的ing形式）
550,transition,过渡；转变；[分子生物] 转换；变调
551,past,过去；往事；过去的；结束的；越过；晚于；过；经过
552,best,最好的人，最好的事物；最佳状态；最好的；最好地；打败，胜过
553,abhor,痛恨，憎恶
554,explore,探索；探测；探险
555,ineffectual,无效的，不起作用的；徒劳无益的；无用的人；无一技之长者
556,rustle,发出沙沙声；沙沙声；急忙；飒飒声
557,automate,使自动化，使自动操作
558,lace,花边；鞋带；饰带；少量烈酒；饰以花边；结带子
559,lesbian,[心理] 女同性恋的；女同性恋者
560,hi,嗨！（表示问候或用以唤起注意）；(Hi)人名；(柬)希
561,sock,短袜；一击；重击；给……穿袜；正着地；不偏不倚地；非常成功的
562,pagoda,（东方寺院的）宝塔；印度的旧金币
563,volunteer,志愿者；志愿兵；志愿的；自愿
564,millennium,千年期，千禧年；一千年，千年纪念；太平盛世，黄金时代
565,clump,丛；笨重的脚步声；土块；形成一丛；以沉重的步子行走
566,sicken,使患病；使恶心；使嫌恶
567,jeep,吉普车
568,love,恋爱；亲爱的；酷爱；喜爱的事物；爱情，爱意；疼爱；热爱；爱人，所爱之物；爱，热爱；爱戴；赞美，称赞；喜爱；喜好；喜欢；爱慕
569,cunning,狡猾的；巧妙的；可爱的；狡猾
570,slam,砰地关上；猛力抨击；猛击；砰然声
571,handful,少数；一把；棘手事
572,fireman,消防队员；救火队员；锅炉工
573,decelerate,减速，降低速度
574,motel,汽车旅馆
575,girlfriend,女朋友
576,woollen,羊毛制的；毛织品
577,mechanism,机制；原理，途径；进程；机械装置；技巧
578,vermin,害虫；寄生虫；歹徒
579,slag,炉渣；矿渣；熔渣；使成渣；使变成熔渣
580,fallow,休耕的；不活跃的；休耕地；休耕；使（土地）休闲；潜伏
581,finish,完成；结束；用完；结束；完美；回味（葡萄酒）
582,distinguishable,可区别的；辨认得出的；可辨识的
583,ash,灰；灰烬
584,excessive,过多的，极度的；过分的
585,agreement,协议；同意，一致
586,pilgrim,朝圣者；漫游者；（美）最初的移民；去朝圣；漫游
587,twin,使成对；双胞胎中一人；双胞胎的
588,treatise,论述；论文；专著
589,distraction,注意力分散；消遣；心烦意乱
590,uptown,住宅区；住宅区的；（美）在住宅区；（美）在城镇非商业区
591,generation,一代；产生；一代人；生殖
592,irritant,刺激的；刺激性的；[医] 刺激物，[医] 刺激剂
593,liver,肝脏；生活者，居民
594,bog,沼泽；泥塘；使陷于泥沼；使动弹不得
595,produce,生产；引起；创作；生育，繁殖；农产品，产品
596,asleep,睡着的；麻木的；长眠的；熟睡地；进入睡眠状态
597,necklace,项链
598,rubble,碎石，碎砖；粗石堆
599,resemble,类似，像
600,bid,投标；出价；表示；吩咐；出价；叫牌；努力争取
601,upstart,暴发户；自命不凡的人；傲慢自负的人；暴富的；自命不凡的；使…突然跳起；使…崛起；突然跳起；崛起
602,grounding,[电] 接地；基础；搁浅；（染色的）底色；[电] 接地（ground的ing形式）；搁浅
603,celluloid,赛璐珞；（美俚）电影（胶片）
604,cursor,光标；（计算尺的）[计] 游标，指针
605,indoor,室内的，户内的
606,foul,犯规的；邪恶的；污秽的；淤塞的；犯规；弄脏；淤塞；缠住，妨害；犯规；缠绕；违反规则地，不正当地
607,resemblance,相似；相似之处；相似物；肖像
608,apiece,每人；每个；各自地
609,infidelity,无信仰，不信神；背信
610,cent,分；一分的硬币；森特（等于半音程的百分之一）
611,shy,害羞的；畏缩的，胆怯的；投；畏缩；惊退；厌恶；投掷；惊跳
612,infernal,地狱的；恶魔的；可憎的
613,intolerable,无法忍受的；难耐的
614,impregnable,无法攻取的；不受影响的；要塞坚固的；不可受孕的
615,nobleman,贵族
616,vehicle,[车辆] 车辆；工具；交通工具；运载工具；传播媒介；媒介物
617,entertainment,娱乐；消遣；款待
618,remedy,补救；治疗；纠正；补救；治疗；赔偿
619,well,很好地；充分地；满意地；适当地；良好的；健康的；适宜的；井；源泉；涌出
620,fresco,壁画
621,death,死；死亡；死神；毁灭
622,bottom,底部；末端；臀部；尽头；底部的；装底；测量深浅；查明真相
623,stem,干；茎；船首；血统；阻止；除去…的茎；给…装柄
624,impression,印象；效果，影响；压痕，印记；感想；曝光（衡量广告被显示的次数。打开一个带有该广告的网页，则该广告的impression 次数增加一次）
625,commune,谈心，亲密交谈；密切联系；公社
626,prolong,延长；拖延
627,doubtful,可疑的；令人生疑的；疑心的；不能确定的
628,confuse,使混乱；使困惑
629,economical,经济的；节约的；合算的
630,sledge,用雪橇搬运；乘雪橇；用大锤打；雪橇；大锤
631,adolescent,青春期的；未成熟的；青少年
632,headhunter,猎头者；物色人才的人；猎取人头的蛮人
633,diver,潜水者；跳水的选手；潜鸟
634,sanctum,圣所；密室；私室
635,hobby,嗜好；业余爱好
636,accomplished,完成的；熟练的，有技巧的；有修养的；有学问的
637,tradesman,商人；（英）店主；零售商；手艺人
638,sombre,阴沉的；忧郁的；昏暗的
639,antiseptic,防腐的，抗菌的；非常整洁的；防腐剂，抗菌剂
640,perpetrate,犯（罪）；做（恶）
641,damn,谴责；罚…下地狱；一点；诅咒；可恶的；非常；讨厌
642,wig,假发；要人；头脑；使戴假发；斥责
643,deal,处理；给予；分配；发牌；交易；（美）政策；待遇；份量
644,clutch,离合器；控制；手；紧急关头；攫；企图抓住；没有手提带或背带的；紧要关头的
645,eviction,逐出；赶出；收回
646,proponent,支持者；建议者；提出认证遗嘱者
647,arrange,安排；排列；整理
648,disembark,登陆，下车；上岸
649,caprice,任性，反复无常；随想曲，怪想
650,soprano,女高音；最高音部；女高音歌手；女高音的；童声高音的
651,forlorn,被遗弃的；绝望的；孤独的
652,ordinary,普通的；平凡的；平常的；普通；平常的人（或事）
653,Sedan,轿车；轿子
654,airstrip,飞机跑道
655,brotherly,兄弟的；兄弟般的；亲切的；兄弟般地；亲切地
656,eldest,最年长的；年事最高的（old的最高级）；最年长者
657,conspire,共谋；协力
658,frequently,频繁地，经常地；时常，屡次
659,tawdry,非常华丽的；廉价而俗丽的；俗丽的东西；廉价而俗丽之物
660,dental,牙科的；牙齿的，牙的；齿音
661,relic,遗迹，遗物；废墟；纪念物
662,Quaker,教友派信徒；贵格会教徒
663,custody,保管；监护；拘留；抚养权
664,farce,闹剧；胡闹；笑剧
665,perish,使麻木；毁坏
666,isle,岛；使成为岛屿；住在岛屿上
667,repair,修理；修复；修理，修补；修补部位
668,etch,蚀刻；鲜明地描述；铭记；刻蚀；腐蚀剂
669,tiny,微小的；很少的；(Tiny)人名；(葡、印)蒂尼
670,strength,力量；力气；兵力；长处
671,bee,蜜蜂，蜂；勤劳的人
672,convertible,可改变的；同意义的；可交换的；有活动折篷的汽车
673,handcuff,给…戴上手铐；限制；手铐；思想上的桎梏
674,stale,陈腐的；不新鲜的；变陈旧；撒尿；变得不新鲜；尿
675,forensic,法院的；辩论的；适于法庭的
676,instantaneous,瞬间的；即时的；猝发的
677,enhance,提高；加强；增加
678,fortify,加强；增强；（酒）的酒精含量；设防于
679,anticipation,希望；预感；先发制人；预支
680,steadfast,坚定的；不变的
681,sneeze,打喷嚏；喷嚏
682,indecision,优柔寡断；犹豫不决
683,intriguing,有趣的；迷人的；引起…的兴趣；策划阴谋；私通（intrigue的ing形式）
684,wife,妻子，已婚妇女；夫人
685,transplant,移植；迁移；使移居；移植；移植器官；被移植物；移居者
686,adjective,形容词的；从属的；形容词
687,monotonous,单调的，无抑扬顿挫的；无变化的
688,fourteenth,第十四的；第十四个的；第十四；月的第十四日；十四分之一；第十四
689,urge,力劝，催促；驱策，推进；强烈的欲望，迫切要求；推动力
690,hospital,医院
691,England,英格兰
692,goodwill,[贸易] 商誉；友好；好意
693,grieve,使悲伤，使苦恼；(Grieve)人名；(英)格里夫
694,interlock,[计] 互锁；连锁
695,noun,名词
696,favourable,有利的，顺利的；赞成的；有利
697,granite,花岗岩；坚毅；冷酷无情
698,damage,损害；损毁；赔偿金；损害；损毁
699,ambience,气氛，布景；周围环境
700,airtight,密闭的，密封的；无懈可击的
701,catalogue,目录；（美）大学情况一览；把…编入目录
702,several,几个的；各自的；几个；数个
703,euphemism,委婉语；委婉说法
704,intensity,强度；强烈；[电子] 亮度；紧张
705,beard,公然反对；抓…的胡须；胡须；颌毛
706,encore,再演唱的要求；经要求而再唱；要求再演或唱；再来一个
707,sweeping,扫除；垃圾；彻底的；广泛的；扫荡的；打扫；扫除（sweep的现在分词形式）
708,yacht,乘游艇，驾游艇；游艇，快艇；轻舟
709,hush,安静；肃静；缄默；安静；肃静；沉默；嘘；别作声
710,contradict,反驳；否定；与…矛盾；与…抵触
711,twenty,二十；二十年代；二十；二十的
712,collection,采集，聚集；[税收] 征收；收藏品；募捐
713,psychologist,心理学家，心理学者
714,dean,院长；系主任；教务长；主持牧师
715,questionable,可疑的；有问题的
716,please,使喜欢；使高兴，使满意；请（礼貌用语）
717,delicate,微妙的；精美的，雅致的；柔和的；易碎的；纤弱的；清淡可口的
718,level,水平；标准；水平面；水平的；平坦的；同高的；瞄准；拉平；变得平坦
719,hat,帽子；给……戴上帽子
720,vigour,活力；气势
721,pub,酒馆；客栈
722,alcoholism,酗酒；[内科] 酒精中毒
723,snicker,偷笑，窃笑；窃笑
