序号,核心词汇,简要解释
575,archer,弓箭手
576,archetype,原型
577,archipelago,群岛，列岛；多岛的海区
578,architect,建筑师
579,architecture,建筑学；建筑风格；建筑式样；架构
580,archive,档案馆；档案文件；把…存档
581,archway,拱门；拱道
582,arctic,北极的；极寒的；北极圈；御寒防水套鞋
583,ardent,热情的；热心的；激烈的；燃烧般的；(Ardent)人名；(法)阿尔当
584,ardour,激情；热情；情欲；灼热
585,arduous,努力的；费力的；险峻的
586,are,是（be的第二人称单复数现在式）；公亩
587,area,区域，地区；面积；范围
588,arena,舞台；竞技场
589,argue,争论，辩论；提出理由；(Argue)人名；(英、法)阿格
590,argument,论证；论据；争吵；内容提要
591,argumentative,好辩的；辩论的；争辩的
592,arid,干旱的；不毛的，[农] 荒芜的
593,arise,出现；上升；起立；(Arise)人名；(西)阿里塞；(日)在濑(姓)
594,aristocracy,贵族；贵族统治；上层社会；贵族政治
595,aristocrat,贵族
596,aristocratic,贵族的；贵族政治的；有贵族气派的
597,arithmetic,算术，算法
598,ark,约柜；方舟；（美）平底船；避难所
599,arm,手臂；武器；袖子；装备；部门；武装起来
600,armada,（西班牙的）无敌舰队
601,armament,武器；军备
602,armchair,扶手椅，单人沙发；不切实际的
603,armour,盔甲；装甲；护面
604,armoury,兵工厂，军械库
605,armpit,腋窝
606,army,陆军，军队
607,aroma,芳香
608,aromatic,芳香的，芬芳的；芳香族的；芳香植物；芳香剂
609,around,大约；到处；在附近；四处；在…周围
610,arouse,引起；唤醒；鼓励
611,arrange,安排；排列；整理
612,arrangement,布置；整理；准备
613,array,数组，阵列；排列，列阵；大批，一系列；衣服；排列，部署；打扮
614,arrears,[会计] 拖欠；待完成的事；应付欠款
615,arrest,逮捕；阻止；吸引；逮捕；监禁
616,arrival,到来；到达；到达者
617,arrive,到达；成功；达成；出生；(Arrive)人名；(法)阿里夫
618,arrogance,自大；傲慢态度
619,arrogant,自大的，傲慢的
620,arrow,箭，箭头；箭状物；箭头记号；以箭头指示；箭一般地飞向
621,arsenal,兵工厂；军械库
622,arson,纵火；纵火罪
623,art,艺术；美术；艺术品；艺术的；艺术品的；是（be的变体）
624,artery,动脉；干道；主流
625,artful,巧妙的；狡猾的；有技巧的；欺诈的
626,arthritis,[外科] 关节炎
627,article,文章；物品；条款；[语] 冠词；订约将…收为学徒或见习生；使…受协议条款的约束
628,articulate,清晰地发（音）；明确有力地表达；用关节连接；使相互连贯；发音清晰的；口才好的；有关节的；【动物学】有节体的动物
629,artifact,人工制品；手工艺品
630,artifice,诡计；欺骗；巧妙的办法
631,artificial,人造的；仿造的；虚伪的；非原产地的；武断的
632,artillery,火炮；大炮；炮队；炮术
633,artisan,工匠，技工
634,artist,艺术家；美术家（尤指画家）；大师
635,artistic,艺术的；风雅的；有美感的
636,as,因为；随着；虽然；依照；当…时；如同；当作；以…的身份；同样地；和…一样的
637,ascend,上升；登高；追溯
638,ascendant,优势；运星；支配地位；上升的；优越的
639,ascent,上升；上坡路；登高
640,ascetic,苦行的；禁欲主义的；苦行者；禁欲者
641,ascribe,归因于；归咎于
642,ash,灰；灰烬
643,ashamed,惭愧的，感到难为情的；耻于……的
644,ashore,在岸上；向岸；在岸上的；在陆上的
645,ashtray,烟灰缸
646,Asia,亚洲
647,Asian,亚洲人；亚洲的；亚洲人的
648,aside,离开，撇开；在旁边；旁白；私语，悄悄话；离题的话；在…旁边
649,ask,问，询问；要求；需要；邀请；讨价；(Ask)人名；(芬、瑞典)阿斯克
650,asleep,睡着的；麻木的；长眠的；熟睡地；进入睡眠状态
651,aspect,方面；方向；形势；外貌
652,asphalt,沥青；柏油；以沥青铺；用柏油铺成的
653,aspiration,渴望；抱负；送气；吸气；吸引术
654,aspire,渴望；立志；追求
655,aspirin,阿司匹林（解热镇痛药）
656,ass,屁股；驴子；蠢人
657,assail,攻击；质问；着手解决
658,assailant,攻击者；袭击的；攻击的
659,assassin,刺客，暗杀者
660,assassinate,暗杀；行刺
661,assault,攻击；袭击
662,assemble,集合，聚集；装配；收集
663,assembly,装配；集会，集合
664,assent,同意；赞成
665,assert,维护，坚持；断言；主张；声称
666,assertion,断言，声明；主张，要求；坚持；认定
667,assertive,肯定的；独断的；坚定而自信的
668,assess,评定；估价；对…征税
669,assessment,评定；估价
670,asset,资产；优点；有用的东西；有利条件；财产；有价值的人或物
671,assiduous,刻苦的，勤勉的
672,assign,分配；指派；[计][数] 赋值
673,assignment,分配；任务；作业；功课
674,assimilate,吸收；使同化；把…比作；使相似
675,assist,帮助；助攻；参加；出席
676,assistance,援助，帮助；辅助设备
677,assistant,助手，助理，助教；辅助的，助理的；有帮助的
678,associate,交往；结交；同事，伙伴；关联的事物；副的；联合的
679,association,协会，联盟，社团；联合；联想
680,assorted,组合的；各种各样的；混杂的；把…分等级；把…归为一类（assort的过去分词）
681,assortment,分类；混合物
682,assume,假定；设想；承担；采取
683,assumption,假定；设想；担任；采取
684,assurance,保证，担保；（人寿）保险；确信；断言；厚脸皮，无耻
685,assure,保证；担保；使确信；弄清楚
686,assuredly,确实地；确信地
687,asterisk,星号；注上星号；用星号标出
688,asthma,[内科][中医] 哮喘，气喘
689,astonish,使惊讶
690,astonishment,惊讶；令人惊讶的事物
691,astral,星的；星际的；精神世界的
692,astray,误入歧途地；迷途地；迷路；迷路的；离开正道的；不对头的；(Astray)人名；(西)阿斯特赖
693,astrology,占星术；占星学；星座
694,astronaut,宇航员，航天员；太空旅行者
695,astronomer,天文学家
696,astronomical,天文的，天文学的；极大的
697,astronomy,天文学
698,astrophysics,天体物理学
699,asylum,庇护；收容所，救济院
700,asymmetric,不对称的；非对称的
701,at,在（表示存在或出现的地点、场所、位置、空间）；以（某种价格、速度等）；向；达；因为；朝；忙于；阿特（老挝货币基本单位att）；[化]砹（极不稳定放射性元素）；密封的（airtight）；气温（air temperature）
702,athlete,运动员，体育家；身强力壮的人
703,athletic,运动的，运动员的；体格健壮的
704,athletics,竞技；体育运动；田径运动
705,Atlantic,大西洋；大西洋的
706,atlas,地图集；寰椎
707,atmosphere,气氛；大气；空气
708,atmospheric,大气的，大气层的
709,atom,原子
710,atomic,原子的，原子能的；微粒子的
711,atrocious,凶恶的，残暴的
712,atrocity,暴行；凶恶，残暴
713,attach,使依附；贴上；系上；使依恋
714,attache,专员，公使；使馆随员；大使馆专员
715,attachment,附件；依恋；连接物；扣押财产
716,attain,达到，实现；获得；到达；成就
717,attempt,企图，试图；攻击；企图，试图；尝试
718,attend,出席；上（大学等）；照料；招待；陪伴
719,attendance,出席；到场；出席人数；考勤
720,attendant,伴随的；侍候的；服务员，侍者；随员，陪从
721,attention,注意力；关心；立正！（口令）
722,attentive,留意的，注意的
723,attest,证明；证实；为…作证
724,attic,阁楼；顶楼；鼓室上的隐窝
725,attitude,态度；看法；意见；姿势
726,attorney,律师；代理人；检查官
727,attract,吸引；引起
728,attraction,吸引，吸引力；引力；吸引人的事物
729,attractive,吸引人的；有魅力的；引人注目的
730,attribute,属性；特质；归属；把…归于
731,attrition,摩擦；磨损；消耗
732,auction,拍卖；竞卖；拍卖
733,auctioneer,拍卖；拍卖商
734,audacious,无畏的；鲁莽的
735,audible,听得见的
736,audience,观众；听众；读者；接见；正式会见；拜会
737,audio,声音的；[声] 音频的，[声] 声频的
738,audiovisuals,视听教具
739,audit,审计；[审计] 查账
740,audition,听力，听觉；试听；试听；试音
741,auditor,审计员；听者；旁听生
742,auditorium,礼堂，会堂；观众席
743,augment,增加；增大
744,August,威严的；令人敬畏的；八月（简写为Aug）
745,aunt,阿姨；姑妈；伯母；舅妈
746,aura,光环；气氛；（中风等的）预兆；气味
747,auspicious,吉兆的，吉利的；幸运的
748,austere,严峻的；简朴的；苦行的；无装饰的
749,austerity,紧缩；朴素；苦行；严厉
750,Australian,澳大利亚的，澳大利亚人的；澳大利亚人
751,authentic,真正的，真实的；可信的
752,author,作者；作家；创始人；创作出版
753,authorise,授权；批准；允许；委任（等于authorize）
754,authoritarian,独裁主义的；权力主义的；权力主义者；独裁主义者
755,authoritative,有权威的；命令式的；当局的
756,authority,权威；权力；当局
757,autobiographic,自传的；自传体的；自传作家的
758,autobiography,自传；自传文学
759,autocrat,独裁者，专制君主；独断独行的人
760,autocratic,专制的；独裁的，专横的
761,autograph,亲笔，手稿；亲笔签名；亲笔签名于…；亲笔书写
762,automate,使自动化，使自动操作
763,automatic,自动的；无意识的；必然的；自动机械；自动手枪
764,automation,自动化；自动操作
765,automobile,汽车；驾驶汽车
766,autonomous,自治的；自主的；自发的
767,autonomy,自治，自治权
768,autopsy,验尸；[病理][特医] 尸体解剖；[病理][特医] 尸体剖检
769,autumn,秋天；成熟期；渐衰期，凋落期；秋天的，秋季的
770,auxiliary,助动词；辅助者，辅助物；附属机构；辅助的；副的；附加的
771,avail,效用，利益；有益于，有益于；使对某人有利。
772,availability,可用性；有效性；实用性
773,available,可获得的；可购得的；可找到的；有空的
774,avalanche,雪崩
775,avenge,替…报仇
776,avenue,大街；林荫大道；[比喻](达到某物的)途径，手段，方法，渠道
777,average,平均；平均数；海损；平均的；普通的；通常的；算出…的平均数；将…平均分配；使…平衡
778,aversion,厌恶；讨厌的人
779,avert,避免，防止；转移
780,aviation,航空；飞行术；飞机制造业
781,avid,渴望的，贪婪的；热心的；(Avid)人名；(俄)阿维德
782,avoid,避免；避开，躲避；消除
783,await,等候，等待；期待
784,awake,觉醒，意识到；醒来；被唤起；醒着的
785,awaken,唤醒；唤起；使…意识到
786,award,授予；判定；奖品；判决
787,aware,意识到的；知道的；有…方面知识的；懂世故的；(Aware)人名；(阿拉伯、索)阿瓦雷
788,awareness,意识，认识；明白，知道
789,away,离去，离开；在远处
790,awe,使敬畏；使畏怯；敬畏
791,awesome,令人敬畏的；使人畏惧的；可怕的；极好的
792,awful,可怕的；极坏的；使人敬畏的
793,awfully,可怕地；十分；非常；很
794,awkward,尴尬的；笨拙的；棘手的；不合适的
795,awkwardly,笨拙地；无技巧地
796,axe,斧；削减；用斧砍
797,axiom,[数] 公理；格言；自明之理
798,axis,轴；轴线；轴心国
799,axle,车轴；[车辆] 轮轴
800,babble,喋喋不休；呀呀学语；作潺潺声；含糊不清的话；胡言乱语；潺潺声
801,baby,婴儿，婴孩；孩子气的人；纵容，娇纵；把……当婴儿般对待；婴儿的；幼小的
802,bachelor,学士；单身汉；（尚未交配的）小雄兽
803,back,后面；背部；靠背；足球等的后卫；书报等的末尾；支持；后退；背书；下赌注；以前；向后地；来回地；上溯；回来；回原处；后面的；过去的；拖欠的
804,backbiting,诽谤；中伤；背后诽谤；中伤（backbite的ing形式）
