序号,核心词汇,简要解释
1152,expert,熟练的，内行的
1153,carpenter,木匠
1154,dampen,抑制
1155,grant,授予；允许
1156,security,安全，安保
1157,steep,急剧升/降的；陡峭的
1158,implementation,实现，履行
1159,weaken,减少，减弱
1160,puzzle,迷惑
1161,memorize,熟记，牢记
1162,cater,迎合
1163,a,一(个)；每一(个)
1164,abandon,丢弃；放弃，抛弃
1165,ability,能力；能耐，本领
1166,able,有能力的；出色的
1167,abnormal,不正常的；变态的
1168,aboard,在船(车)上；上船
1169,about,关于；在…周围
1170,above,在…上面；高于
1171,abroad,(在)国外；到处
1172,absence,缺席，不在场；缺乏
1173,absent,不在场的；缺乏的
1174,absolute,绝对的；纯粹的
1175,absolutely,完全地；绝对地
1176,absorb,吸收；使专心
1177,abstract,抽象的；摘要
1178,abundant,丰富的；大量的
1179,abuse,滥用；虐待；滥用
1180,academic,学院的；学术的
1181,academy,私立中学；专科院校
1182,accelerate,(使)加快；促进
1183,acceleration,加速；加速度
1184,accent,口音，腔调；重音
1185,accept,接受；同意
1186,acceptable,可接受的，合意的
1187,acceptance,接受，验收；承认
1188,access,接近；通道，入口
1189,accessary,同谋，从犯
1190,accident,意外的；事故
1191,accidental,偶然的；非本质的
1192,accommodate,容纳；供应，供给
1193,accommodation,招待设备；预定铺位
1194,accompany,陪伴，陪同；伴随
1195,accomplish,达到(目的)；完成
1196,accord,使一致；给予
1197,accordance,一致；和谐；授予
1198,accordingly,因此，所以；照着
1199,account,记述；解释；帐目
1200,accumulate,积累；堆积
1201,accuracy,准确(性)；准确度
1202,accurate,准确的，正确无误的
1203,accuse,指责；归咎于
1204,accustom,使习惯
1205,accustomed,惯常的；习惯的
1206,ache,痛；想念；疼痛
1207,achieve,完成，实现；达到
1208,achievement,完成；成就，成绩
1209,acid,酸；酸的，酸性的
1210,acquaintance,认识；了解；熟人
1211,acquire,取得；获得；学到
1212,acre,英亩(=607亩)
1213,across,横过；在…对面
1214,act,行动；见效；行为
1215,action,行动；作用；功能
1216,active,活跃的；积极的
1217,activity,活动；活力；行动
1218,actor,男演员；演剧的人
1219,actress,女演员
1220,actual,实际的；现行的
1221,actually,实际上；竟然
1222,acute,尖的，锐的；敏锐的
1223,ad,广告
1224,adapt,使适应；改编
1225,add,添加，附加，掺加
1226,addition,加，加法；附加物
1227,additional,附加的，追加的
1228,address,地址；演说；谈吐
1229,adequate,足够的；可以胜任的
1230,adjective,形容词；形容词的
1231,adjust,调整，调节；校正
1232,administration,管理；管理部门
1233,admire,钦佩，羡慕，赞赏
1234,admission,允许进入；承认
1235,admit,承认；准许…进入
1236,adopt,收养；采用；采取
1237,adult,成年人；成年的
1238,advance,前进；提高；进展
1239,advanced,先进的；高级的
1240,advantage,优点，优势；好处
1241,adventure,冒险；惊险活动
1242,adverb,副词
1243,advertisement,广告；公告；登广告
1244,advice,劝告；忠告；意见
1245,advisable,明智的；可取的
1246,advise,劝告；建议；通知
1247,aeroplane,飞机
1248,affair,事情，事件；事务
1249,affect,影响；感动
1250,affection,慈爱，爱；爱慕
1251,afford,担负得起…；提供
1252,afraid,害怕的；担心的
1253,Africa,非洲
1254,African,非洲的；非洲人
1255,after,在…以后；次于
1256,afternoon,下午，午后
1257,afterward,后来，以后
1258,again,又一次；而且
1259,against,倚在；逆，对着
1260,age,年龄；时代；变老
1261,agency,经办；代理；代理处
1262,agent,代理人，代理商
1263,aggressive,侵略的；好斗的
1264,ago,以前
1265,agony,极度痛苦
1266,agree,同意；持相同意见
1267,agreement,协定，协议；同意
1268,agriculture,农业，农艺；农学
1269,ahead,在前；向前；提前
1270,aid,帮助，救护；助手
1271,aim,瞄准，针对；致力
1272,air,空气；空中；外观
1273,aircraft,飞机，飞行器
1274,airline,航空公司；航线
1275,airplane,飞机
1276,airport,机场，航空站
1277,alarm,惊恐，忧虑；警报
1278,alcohol,酒精，乙醇
1279,alike,同样的，相同的
1280,alive,活着的；活跃的
1281,all,全部的；全部
1282,allow,允许，准许；任
1283,alloy,合金；(金属的)成色
1284,almost,几乎，差不多
1285,alone,单独的；单独地
1286,along,沿着；向前
1287,aloud,出声地，大声地
1288,alphabet,字母表，字母系统
1289,already,早已，已经
1290,also,亦，也；而且，还
1291,alter,改变，变更；改做
1292,alternative,替换物；取舍，抉择
1293,although,尽管，虽然
1294,altitude,高，高度；高处
1295,altogether,完全；总而言之
1296,aluminium,铝
1297,always,总是，一直；永远
1298,amaze,使惊奇，使惊愕
1299,ambition,雄心，抱负，野心
1300,ambulance,救护车；野战医院
1301,America,美洲；美国
1302,American,美洲的；美国人
1303,among,在…之中
1304,amongst,在…之中(=among)
1305,amount,总数；数量；和
1306,ampere,安培
1307,amplify,放大，增强；扩大
1308,amuse,逗…乐；给…娱乐
1309,analyse,分析，分解，解析
1310,analysis,分析，分解，解析
1311,ancestor,祖宗，祖先
1312,anchor,锚；抛锚，停泊
1313,ancient,古代的，古老的
1314,and,和，又，并，则
1315,angel,天使，神差，安琪儿
1316,anger,怒，愤怒；使发怒
1317,angle,角，角度
1318,angry,愤怒的，生气的
1319,animal,动物，兽；动物的
1320,ankle,踝，踝节部
1321,announce,宣布，宣告，发表
1322,announcer,宣告者；播音员
1323,annoy,使恼怒；打搅
1324,annual,每年的；年报
1325,another,再一个的；别的
1326,answer,回答；响应；适应
1327,ant,蚂蚁
1328,anticipate,预料，预期，期望
1329,anxiety,焦虑，忧虑；渴望
1330,anxious,忧虑的；渴望的
1331,any,什么，一些；任何的
1332,anybody,任何人
1333,anyhow,无论如何
1334,anyone,任何人
1335,anything,任何事物；一切
1336,anyway,无论如何
1337,anywhere,在什么地方
1338,apart,相隔；分开；除去
1339,apartment,一套公寓房间
1340,apologize,道歉，谢罪，认错
1341,apology,道歉，认错，谢罪
1342,apparatus,器械，仪器；器官
1343,apparent,表面上的；明显的
1344,appeal,呼吁；申述
1345,appear,出现；来到；似乎
1346,appearance,出现，来到；外观
1347,appetite,食欲，胃口；欲望
1348,apple,苹果，苹果树
1349,appliance,用具，器具，器械
1350,applicable,能应用的；适当的
1351,application,请求，申请；施用
1352,apply,应用，实施，使用
1353,appoint,任命，委任；约定
1354,appointment,任命；约定，约会
1355,appreciate,欣赏；领会；感谢
1356,approach,向…靠近；靠近
1357,appropriate,适当的，恰当的
1358,approval,赞成，同意；批准
1359,approve,赞成，称许；批准
1360,approximate,近似的；近似
1361,approximately,近似地，大约
1362,April,四月
1363,Arabian,阿拉伯的
1364,arbitrary,随心所欲的；专断的
1365,architecture,建筑学；建筑式样
1366,area,面积；地区；领域
1367,argue,争论，争辩，辩论
1368,argument,争论，辩论；理由
1369,arise,出现；由…引起
1370,arithmetic,算术，四则运算
1371,arm,臂；臂状物；武器
1372,army,军队；陆军
1373,around,在…周围
1374,arouse,引起，唤起；唤醒
1375,arrange,筹备；整理；调解
1376,arrangement,整理，排列；安排
1377,arrest,逮捕，拘留；阻止
1378,arrival,到达；到来；到达者
1379,arrive,到达；来临；达到
1380,arrow,箭；箭状物
1381,art,艺术，美术；技术
1382,article,文章；条款；物品
1383,artificial,人工的；娇揉造作的
1384,artist,艺术家，美术家
1385,artistic,艺术的；艺术家的
1386,as,当…的时候
1387,ash,灰，灰末；骨灰
1388,ashamed,惭愧(的)；羞耻(的)
1389,Asia,亚洲
1390,Asian,亚洲的；亚洲人
1391,aside,在旁边，到旁边
1392,ask,问；要求；邀请
1393,asleep,睡着的，睡熟的
1394,aspect,方面；样子，外表
1395,assemble,集合，召集；装配
1396,assembly,集合；集会；装配
1397,assess,对(财产等)估价
1398,assign,指派；分配；指定
1399,assignment,任务，指定的作业
1400,assist,援助，帮助；搀扶
1401,assistant,助手，助理；助教
1402,associate,交往；伙伴，同事
1403,association,协会，团体；联合
1404,assume,假定；承担；呈现
1405,assure,使确信；向…保证
1406,astonish,使惊讶，使吃惊
1407,astronaut,宇宙航行员，宇航员
1408,at,在…里；在…时
1409,athlete,运动员；田径运动员
1410,Atlantic,大西洋的；大西洋
1411,atmosphere,大气；空气；气氛
1412,atmospheric,大气的；大气层的
1413,atom,原子；微粒；微量
1414,atomic,原子的；原子能的
1415,attach,缚，系，贴；附加
1416,attack,攻击，进攻
1417,attain,达到，获得，完成
1418,attempt,尝试，试图；企图
1419,attend,出席；照顾，护理
1420,attention,注意，留心；注意力
1421,attentive,注意的；有礼貌的
1422,attitude,态度，看法；姿势
1423,attract,吸引；引起，诱惑
1424,attraction,吸引；吸引力；引力
1425,attractive,有吸引力的
1426,attribute,把…归因于；属性
1427,audience,听众，观众，读者
1428,August,八月
1429,aunt,伯母，婶母，姑母
1430,aural,耳的，听觉的
1431,Australia,澳大利亚
1432,Australian,澳大利亚的
1433,author,作者，作家
1434,authority,当局，官方；权力
1435,auto,(口语)汽车
1436,automatic,自动的；机械的
1437,automation,自动，自动化
1438,automobile,汽车，机动车
1439,autumn,秋，秋季
1440,auxiliary,辅助的；附属的
1441,available,可利用的；通用的
1442,avenue,林荫道，道路；大街
1443,average,平均数；平均的
1444,aviation,航空，航空学
1445,avoid,避免，躲开；撤消
1446,await,等候，期待
1447,awake,醒着的；唤醒
1448,award,奖，奖品；判定
1449,aware,知道的，意识到的
1450,away,离开，远离；…去
1451,awful,令人不愉快的
1452,awfully,令人畏惧的；很
1453,awkward,笨拙的；尴尬的
1454,ax,斧子
1455,axis,轴，轴线；中心线
1456,baby,婴儿；孩子气的人
1457,back,在后；回原处；回
1458,background,背景，后景，经历
1459,backward,向后的；倒的；倒
1460,bacteria,细菌
1461,bad,坏的，恶的；严重的
1462,badly,坏，差；严重地
1463,badminton,羽毛球
1464,bag,袋，包，钱包，背包
1465,baggage,行李
1466,bake,烤，烘，焙；烧硬
1467,balance,使平衡；称；天平
1468,ball,球，球状物；舞会
1469,balloon,气球，玩具气球
1470,banana,香蕉；芭蕉属植物
1471,band,乐队；带；波段
1472,bang,巨响，枪声；猛击
1473,bank,银行；库；岩，堤
1474,banner,旗，旗帜，横幅
1475,bar,酒吧间；条，杆；栅
1476,barber,理发师
1477,bare,赤裸的；仅仅的
1478,bargain,交易；议价；成交
1479,bark,吠叫声；吠，叫
1480,barn,谷仓；牲口棚
1481,barrel,桶；圆筒；枪管
1482,barrier,栅栏，屏障；障碍
1483,base,基础，底层；基地
1484,basic,基本的，基础的
1485,basically,基本上
1486,basin,盆，洗脸盆；盆地
1487,basis,基础，根据
1488,basket,篮，篓，筐
1489,basketball,篮球；篮球运动
1490,bat,球拍；短棍；蝙蝠
1491,bath,浴，洗澡；浴缸
1492,bathe,给…洗澡；弄湿
1493,bathroom,浴室；盥洗室
1494,battery,电池；一套，一组
1495,battle,战役；斗争；作战
1496,bay,湾；山脉中的凹处
1497,be,v&vi是，在，做
1498,beach,海滩，湖滩，河滩
1499,beam,梁；横梁；束，柱
1500,bean,豆，蚕豆
1501,bear,熊；粗鲁的人
1502,beard,胡须，络腮胡子
1503,beast,兽，野兽；牲畜
1504,beat,打，敲；打败
1505,beautiful,美的，美丽的
1506,beauty,美，美丽；美人
1507,because,由于，因为
1508,become,变成；成为，变得
1509,bed,床，床位；圃；河床
1510,bee,蜂，密蜂；忙碌的人
1511,beef,牛肉；菜牛
1512,beer,啤酒
1513,before,在…以前；向…
1514,beg,乞求；请求
1515,beggar,乞丐，穷人
1516,begin,开始
1517,beginner,初学者，生手
1518,beginning,开始，开端；起源
1519,behalf,利益，维护，支持
1520,behave,表现，举止；运转
1521,behavior,行为，举止，态度
1522,behind,在…后面
1523,being,存在；生物；生命
1524,belief,信任，相信；信念
1525,believe,相信；认为
1526,bell,钟，铃，门铃；钟声
1527,belong,属于，附属
1528,beloved,为…的爱的；爱人
1529,below,在…下面(以下)
1530,belt,带，腰带；皮带；区
1531,bench,长凳，条凳；工作台
1532,bend,使弯曲；弯曲
1533,beneath,在…下方
1534,beneficial,有利的，有益的
1535,benefit,利益；恩惠；津贴
1536,berry,浆果(如草莓等)
1537,beside,在…旁边
1538,besides,而且prep除…之外
1539,best,最好的；最大的
1540,bet,打赌
1541,betray,背叛；辜负；泄漏
1542,better,较好的；更好地
1543,between,在…中间
1544,beyond,在…的那边
1545,Bible,基督教《圣经》
