序号,核心词汇,简要解释
1204,echo,随声附和，发出回声
1205,duplicate,副本，复制品
1206,elevate,提升，举起；使高兴
1207,illustrate,阐明，说明
1208,inquire,询问
1209,prevail,流行，普遍
1210,strap,用带帮助
1211,turbulent,动荡的，骚乱的
1212,rebellion,叛逆
1213,lofty,崇高的
1214,render,给予
1215,recyclable,可回收利用的
1216,trick,骗局，诡计
1217,certification,证明，保证
1218,prevailing,流行的
1219,misled,(mislead过去式)误导
1220,elimination,消除，淘汰
1221,unqualified,不合格的，不胜任的
1222,subconscious,下意识的，潜意识的
1223,incompetent,无能力的，不胜任的
1224,discriminate,歧视；区别
1225,elegant,高雅的，雅致的
1226,gown,长袍
1227,bride,新娘
1228,costume,服装
1229,trade,做买卖；交换
1230,deal,买卖毒品
1231,hike,作长途徒步旅行
1232,action,行动
1233,resultant,作为结果而发生的
1234,consequent,作为结果的；必然的
1235,composer,作曲家
1236,slave,作苦工；奴役
1237,grunt,作呼噜声；咕哝
1238,abide,忍受；遵守
1239,value,尊重，重视；估价
1240,dignity,庄重；尊严；体面
1241,outermost,最外面的，最远的
1242,optimum,最优的，最适宜的
1243,initially,最初，开始
1244,makeup,化妆品；性格；构造；组成
1245,integral,作为组成部分的；内置的
1246,composition,组成，构成，结构
1247,block,阻塞；障碍物
1248,damn,谴责
1249,ample,足够的；宽敞的
1250,suffice,足够
1251,lease,租约，契约，租契
1252,charter,包租（飞机、船等）
1253,headquarters,总部
1254,executive,（机构或公司的）主管，经理
1255,main,总管道，干线
1256,overall,总的
1257,conceit,自负，自高自大
1258,ultraviolet,紫外（线）的
1259,descendant,子孙，后裔
1260,endow,资助；赋予
1261,datum,资料；数据；已知数
1262,qualification,资格；学历
1263,bourgeois,中产阶级的；庸俗的；资产阶级的
1264,woodpecker,啄木鸟
1265,bump,撞上
1266,crash,（发出巨响的） 猛撞
1267,way,（特定的）状态，状况
1268,superb,壮丽的；超等的
1269,ornament,装饰物
1270,decorative,装饰的；可作装饰的
1271,ornamental,装饰的
1272,mount,装配
1273,shipment,装载的货物；装货
1274,can,装罐头
1275,array,（美观地）排列；陈列
1276,diversion,转移；改道；娱乐
1277,convert,转变，改变，变换
1278,transition,转变，变迁；过渡
1279,torque,转（力）矩，扭（力）矩
1280,box,（法庭的）专席
1281,workshop,专题讨论会
1282,patent,专利的；专利
1283,clutch,抓住，掌握，攫
1284,nest,筑巢，为…筑巢
1285,coin,铸造（硬币）
1286,noted,著名的，知名的
1287,watchful,注意的，警惕的
1288,inject,注射；注满；喷射
1289,storage,贮藏；保管
1290,position,形势；主张，立场
1291,metropolitan,主要都市的；（东正教和天主教的）大主教
1292,principally,主要，大抵
1293,stalk,主茎，叶柄
1294,preside,主持；主奏
1295,eject,逐出，排斥；喷射
1296,bamboo,竹；竹杆，竹棍
1297,jewellery,珠宝，珠宝饰物
1298,wrinkle,皱纹；使起皱纹
1299,axial,轴的；轴向的
1300,axis,轴，轴线
1301,ambient,周围的，包围着的
1302,periodic,周期的；一定时期的
1303,anniversary,周年纪念日
1304,peripheral,外围的的；末梢的
1305,perimeter,周（边）；周长
1306,anybody,重要人物
1307,responsible,可靠的；责任重大的
1308,consequence,重要（性），重大意义
1309,category,种类，类目；范畴
1310,species,种，物种；种类
1311,hearty,热情友好的；丰盛的
1312,neutron,中子
1313,intermediate,中间体；调解人
1314,proton,质子，氕核
1315,qualitative,质的；定性的
1316,fabricate,捏造；制作
1317,fabrication,捏造；制作
1318,volunteer,志愿者；志愿
1319,rebuke,指责，非难，斥责
1320,indicative,指示的；陈述的
1321,denote,指示，意味着
1322,instructor,指导者，教员
1323,designate,指定；指示；指明
1324,colonial,殖民地的，殖民的
1325,vocation,职业，行业
1326,notable,值得注意的；著名的
1327,merit,值得；应受赏（罚）
1328,weaver,织布工，编织者
1329,brace,支柱；拉紧，撑牢
1330,check,支票；帐单
1331,second,支持
1332,bearing,方位；（机器的）承座；轴承；忍受
1333,symptom,症状；征兆，征候
1334,regime,政权，政体；制度
1335,politics,政纲，政见，策略
1336,platform,政纲，党纲，宣言
1337,confirmation,证实，确定；确认
1338,testify,作证；证明，证实
1339,audience,正式会见；拜会
1340,correctly,正确地，恰当地
1341,positive,正的，阳性的；正的，正极的，阳性的；正的，正数的
1342,normalization,正常化，标准化
1343,sign,征兆，迹象，病症
1344,conqueror,征服者，胜利者
1345,controversy,争论，辩论，争吵
1346,suppress,镇压；抑制；禁止发表；封锁；查禁
1347,gust,阵风，一阵狂风
1348,clinic,诊所，医务室；会诊；会诊时间；门诊时间
1349,diagnose,诊断（疾病）
1350,sincerity,真诚，诚意；真实
1351,cherish,珍爱；怀有（感情）
1352,detective,侦探，警探；私人侦探，私家侦探
1353,underline,着重；强调；预告
1354,grind,磨碎，碾碎，把...磨成粉
1355,discount,折扣；打折扣卖
1356,literally,照字义，逐字地
1357,illuminate,照明，照亮；阐明
1358,summon,召唤；鼓起（勇气）
1359,marsh,沼泽地，湿地
1360,entertainment,招待，招待会
1361,hindrance,障碍，妨碍
1362,hose,软管；袜类（包括连裤袜、长筒袜、短袜）
1363,sofa,长沙发，沙发
1364,tensile,张力的；能伸长的
1365,warfare,战争，战争状态
1366,battle,战斗，与…作战
1367,predominant,占优势的；主要的
1368,unfold,展开；展现，呈现
1369,cling,粘住；依附；坚持
1370,viscous,粘滞的，粘性的
1371,coherent,（文章、观点等）连贯的，有条理的，一致的
1372,album,（收存照片或邮票的） 册子
1373,glue,粘牢
1374,cement,粘结
1375,adhere,粘附；追随；坚持
1376,strip,窄条，长带
1377,grasshopper,蚱蜢，蝗虫，蚂蚱
1378,wink,眨眼；使眼色
1379,further,增进
1380,multiplication,乘法；增加
1381,liability,责任；债务
1382,shipbuilding,造船（业），造船学
1383,mint,造币厂；巨额钱财
1384,hollow,凿空，挖空
1385,hymn,赞美诗，圣歌；赞歌
1386,glorify,赞美；颂扬（上帝）
1387,fore,在（或向）船头；在（或向）飞行器头部
1388,therein,在那里
1389,overseas,在海外，（向）国外
1390,ashore,在岸上，上岸
1391,outside,在…外，向…外
1392,brand,在…上打烙印
1393,alongside,在…旁边
1394,roam,在…漫步，漫游
1395,over,在（做）…时
1396,reproduction,再生（产）；繁殖
1397,specification,规格；明确说明，详述
1398,disastrous,灾难性的；悲惨的
1399,operation,运算
1400,freight,货运；运费
1401,locomotive,运动的；机动
1402,lunar,月亮的
1403,undertake,从事；承诺
1404,primitive,远古的，未开化的
1405,dome,圆屋顶，拱顶
1406,cylinder,圆筒；柱（面）；汽缸
1407,satisfactorily,圆满地
1408,nucleus,原子核，细胞核
1409,prototype,原型；典型，范例
1410,vowel,元音；元音字母
1411,marshal,元帅；陆军元帅
1412,subscription,订阅（费）；用户费（的缴纳）
1413,prophet,预言家，先知
1414,prophecy,预言；预言能力
1415,prediction,预言，预告；预报
1416,preset,预先装置
1417,beforehand,预先；提前地
1418,budget,预算；〔政府的〕
1419,foresee,预见，预知，看穿
1420,prevention,预防，阻止，妨碍
1421,tulip,郁金香
1422,intonation,语调，声调；发声
1423,cosmic,宇宙的；广大无边的，极大的
1424,cosmos,宇宙
1425,overlap,与…交搭，重叠
1426,excuse,为…辩解；使免除
1427,senseless,愚蠢的，无意义的
1428,amusement,乐趣；娱乐，消遣
1429,torpedo,鱼雷，水雷
1430,margin,余地；（获胜者在时间或票数上领先的）幅度，差额；利润；赚头
1431,roundabout,转弯抹角的；迂回的
1432,kidnap,诱拐，绑架
1433,guilt,内疚；有罪，犯罪
1434,shadowy,有影的；幽暗的
1435,avail,有益于，有用；效用
1436,ambitious,有雄心的；热望的
1437,significant,重要的，重大的，影响深远的
1438,validity,（法律上的）有效；符合逻辑，正确
1439,availability,有效（性）；可得性
1440,finite,有限的；有尽的
1441,magnet,有吸引力的人（或物）
1442,profitable,有利的；有益的
1443,advantageous,有利的，有助的
1444,courteous,有礼貌的，谦恭的
1445,bead,有孔小珠；水珠；露珠
1446,commonsense,有常识的
1447,conservative,保守的，守旧的
1448,liable,有（法律）责任的
1449,yacht,游艇，快艇
1450,uranium,铀
1451,tanker,油船；空中加油飞机
1452,postal,邮政的，邮局的
1453,superiority,优越（性），优势
1454,elbow,用肘挤，挤进
1455,paper,贴壁纸
1456,cutter,用于切割的器械
1457,net,用网捕；用网覆盖
1458,head,用头顶（球）；朝...行进
1459,tug,用力拖；猛拉，拖
1460,hook,（使）钩住，挂住
1461,formulate,规划；制定；准备
1462,sniff,用鼻子吸，嗅
1463,courageous,勇敢的，无畏的
1464,emigrate,永久移居国外
1465,perpetual,永久的；四季开花的
1466,everlasting,永久的；持久的
1467,eternal,永久的；不朽的
1468,stiffness,硬度
1469,comply,应允，遵照，照做
1470,bound,应当的；必定的
1471,salute,（向…）行军礼，（向…）致敬
1472,cater,迎合，投合
1473,press,出版社；印刷所；印刷机
1474,printer,印刷工；印花工
1475,harbour,怀着（不好的想法、恐惧或希望）；包含，藏有；窝藏
1476,diet,日常饮食，日常食物
1477,tempt,引诱，诱惑，劝诱
1478,cite,引证；引用；〔法院〕传召，传讯
1479,ignite,引燃，着火
1480,derivation,引出；起源；衍生
1481,banker,银行家
1482,obscure,无名的；鲜为人知的
1483,inasmuch,因为，由于
1484,through,因为，由于
1485,consciousness,意识；知觉
1486,observation,意见，短评，按语
1487,cross,恼怒的
1488,refrain,抑制，制止，忍住
1489,restrain,制止；抑制
1490,singular,异常的，奇异的
1491,house,议院，会议厅
1492,obligation,义务，职责，责任
1493,formerly,以前，从前
1494,veil,以面纱遮掩；遮盖
1495,desert,遗弃；擅离（职守）
1496,forsake,遗弃，抛弃；摒绝，摒弃
1497,transmission,传播，传染
1498,displace,移置；取代；置换
1499,displacement,移置；免职；置换
1500,colonist,移民；殖民地居民
1501,instrumental,器乐的；有帮助的
1502,wardrobe,衣柜，衣橱，藏衣室
1503,garment,衣服；服装，衣着
1504,Islam,伊斯兰教，回教
1505,evenly,一致地；平静地
1506,compatible,兼容的
1507,stitch,一针，缝线；缝
1508,troop,一群，一队，大量
1509,concert,一齐，一致，协作
1510,chop,一块排骨，肉块
1511,baby,一家中年龄最小的人
1512,episode,（人生的）一段经历；（小说的）片段，插曲
1513,cluster,串，束，簇；群，组；群聚；聚集
1514,generalization,一般化；概括，综合
1515,burglar,夜盗，窃贼
1516,amateur,业余的；业余爱好者
1517,metallurgy,冶金学，冶金术
1518,Jesus,耶稣
1519,fort,要塞，堡垒
1520,postulate,假定，假设
1521,prescription,药方，处方；处方药
1522,cradle,摇篮；发源地
1523,waver,犹豫不决；摇摆
1524,wag,（狗） 摇摆 （尾巴）；摇晃 （手指）
1525,oxide,氧化物
1526,oxidize,氧化，使生锈
1527,domestic,家养的
1528,foster,培养；抚育，代养
1529,balcony,阳台；楼厅，楼座
1530,anode,阳极，正极，板极
1531,proverb,谚语，格言，箴言
1532,banquet,宴会，盛会，酒席
1533,scope,（学科、活动、书籍等的）范围；（发挥能力的）机会，施展余地；眼界
1534,cloak,掩盖，掩饰；覆盖，笼罩
1535,sharply,严厉地，苛刻地
1536,prolong,延长，拉长，拖延
1537,retard,阻碍；减缓；放慢
1538,pickle,腌制食品，泡菜
1539,dentist,牙科医生
1540,opium,鸦片；麻醉剂
1541,deposit,押金
1542,squeeze,压榨；榨取
1543,compression,压缩，压紧，浓缩
1544,squash,压碎；果汁饮料
1545,overwhelming,压倒的，势不可挡的
1546,overwhelm,使（某人）感到不能自持，使不知所措；压倒，击败
1547,velocity,迅速，快速
1548,circulation,血液循环；（资料、货币等）流通
1549,patrol,巡逻，巡查
1550,cruise,巡航，巡航于…
1551,quest,寻找，追求
1552,cigar,雪茄烟，叶卷烟
1553,scholarship,奖学金；学问，学识
1554,radiant,容光焕发的；灿烂的
1555,gorgeous,极其漂亮的，极其吸引人的；绚丽的，华丽的
1556,option,选择，取舍
1557,cock,公鸡
1558,melody,旋律，曲调；歌曲
1559,overhang,悬于…之上，悬垂
1560,console,悬臂，肘托；控制台
1561,propaganda,宣传
1562,declaration,宣布，宣言
1563,narration,叙述；故事；叙述法
1564,sequence,序列，顺序
1565,warrant,（法院授权警方采取行动的）令状；许可证
1566,requisite,需要的，必要的；必需品
1567,embroidery,绣花，刺绣；绣制品
1568,nun,修女，尼姑
1569,eloquence,雄辩；口才，修辞
1570,wind,风
1571,directory,姓名地址录
1572,pacific,性情温和的
1573,survival,幸存；残存；幸存者
1574,flush,脸红；一阵强烈情感；（流露出的）一阵激情
1575,formal,正规的；庄重的
1576,constituent,构成的；选民
1577,scarlet,猩红色；猩红的
1578,religion,宗教
1579,novelty,新颖；新奇的事物
1580,regenerative,回授的；再生的
1581,bridegroom,新郎
1582,novel,新的，异常的
1583,zinc,锌；在…上镀锌
1584,appreciation,欣赏；感激
1585,psychology,心理学；心理
1586,crab,蟹；蟹肉；捕蟹
1587,subscript,写在下方的；下标
1588,sideways,斜向一边地
1589,jean,斜纹布；牛仔裤
1590,gradient,斜坡
1591,vicious,邪恶的；恶性的
1592,evil,邪恶，罪恶；祸害
1593,collaborate,协作，合作；协调
1594,team,协作，合作
1595,coefficient,协同因素；系数，率
1596,wedge,楔；楔入；挤入
1597,calibration,校准；标定，刻度
1598,paragraph,（文章的）段，段落
1599,cautious,小心的，谨慎的
