序号,核心词汇,简要解释
551,reprimand,谴责；训斥；申诉；谴责；训斥；责难
552,august,威严的；令人敬畏的；八月（简写为Aug）
553,immerse,沉浸；使陷入
554,suffrage,选举权；投票；参政权；代祷；赞成票
555,truculent,好斗的；野蛮的；言词刻毒的
556,bailiff,法警；执行官；区镇的地方长官
557,indignant,愤愤不平的；义愤的
558,paramount,最重要的，主要的；至高无上的；最高统治者
559,grievance,不满，不平；委屈；冤情
560,affectation,做作；矫揉造作；假装
561,neuron,[解剖] 神经元，神经单位
562,savor,尽情享受；使有风味；加调味品于；品尝，欣赏；滋味；气味；食欲
563,quagmire,沼泽，沼泽地；无法脱身的困境
564,unconscionable,不合理的；昧着良心的；肆无忌惮的；过度的
565,posse,一队；民防团；地方武装团队
566,nutriment,营养物；促进生长的东西
567,bombast,夸大的言辞；夸大的
568,chateau,（法国封建时代的）城堡；（尤指法国的）别墅
569,formula,[数] 公式，准则；配方；婴儿食品
570,harass,使困扰；使烦恼；反复袭击
571,combustible,易燃的；易激动的；燃烧性的；可燃物；易燃物
572,purity,[化学] 纯度；纯洁；纯净；纯粹
573,calamity,灾难；不幸事件
574,inhuman,残忍的；野蛮的；无人性的
575,disavow,否认，否定；抵赖；拒绝对…的责任
576,diversify,使多样化，使变化；增加产品种类以扩大
577,amity,友好；亲善关系；友好关系
578,juncture,接缝；连接；接合
579,askew,歪斜的；歪斜地，斜地；(Askew)人名；(英)艾斯丘
580,preface,前言；引语；为…加序言；以…开始
581,arithmetic,算术，算法
582,cadenza,装饰乐段
583,memorize,记住，背熟；记忆
584,ingenious,有独创性的；机灵的，精制的；心灵手巧的
585,waif,流浪者；流浪儿；飘流物；无主物；信号旗
586,collision,碰撞；冲突；（意见，看法）的抵触；（政党等的）倾轧
587,stanch,止血；使不漏；平息；坚固的；忠实的；防水的
588,prehensile,适于抓握的；善于领会的
589,hodgepodge,大杂烩；混煮；一团糟；使混乱
590,ribald,下流的；言谈粗俗的；言谈粗俗的人；说下流话的人
591,undue,过度的，过分的；不适当的；未到期的
592,biodegradable,生物所能分解的，能进行生物降解的
593,saline,盐的；含盐分的；盐湖；碱盐泻药
594,recombination,复合，再结合；[遗] 重组
595,preferential,优先的；选择的；特惠的；先取的
596,vulnerable,易受攻击的，易受…的攻击；易受伤害的；有弱点的
597,digit,数字；手指或足趾；一指宽
598,antipathy,反感；厌恶；憎恶；不相容
599,carnal,肉体的；肉欲的；淫荡的；性欲的；(Carnal)人名；(西)卡纳尔
600,stealth,秘密；秘密行动；鬼祟
601,beaker,烧杯；大口杯
602,meddler,干涉者；爱管闲事的人
603,decent,正派的；得体的；相当好的
604,transcendent,卓越的；超常的；出类拔萃的；卓越的人；超绝物
605,modulate,调节；（信号）调制；调整
606,untoward,不幸的；麻烦的；倔强的；困难的
607,Iron,熨斗；烙铁；坚强；熨；用铁铸成；铁的；残酷的；刚强的
608,acclaim,称赞；为…喝彩，向…欢呼；欢呼，喝彩；称赞
609,adhere,坚持；依附；粘着；追随
610,fern,[植] 蕨；[植] 蕨类植物
611,naive,"天真的,幼稚的"
612,distraught,发狂的；心烦意乱的
613,salacious,好色的；猥亵的；淫荡的
614,supercilious,目空一切的，高傲的；傲慢的，自大的
615,giraffe,长颈鹿
616,perspicuous,明了的；清晰明白的；易懂的
617,donate,捐赠；捐献
618,skirt,裙子；绕过，回避；位于…边缘
619,elicit,抽出，引出；引起
620,integer,[数] 整数；整体；完整的事物
621,clergy,神职人员；牧师；僧侣
622,compliment,恭维；称赞；问候；致意；道贺；恭维；称赞
623,unequivocal,明确的；不含糊的
624,incredulous,怀疑的；不轻信的
625,glimpse,一瞥，一看；瞥见
626,soda,苏打；碳酸水
627,altruistic,利他的；无私心的
628,pallid,苍白的；暗淡的；无生气的
629,cession,（权利的）转让，出让；（领土的）割让
630,adjuration,严令；恳请；立誓
631,forage,饲料；草料；搜索；搜寻粮草；搜寻
632,erudite,博学的；有学问的；饱学之士
633,retouch,润饰；修整部分；润饰；修整
634,conception,怀孕；概念；设想；开始
635,warrant,根据；证明；正当理由；委任状；保证；担保；批准；辩解
636,body,身体；主体；大量；团体；主要部分；赋以形体
637,trepidation,恐惧；惊恐；忧虑；颤抖
638,haggard,憔悴的；野性的；野鹰
639,egregious,惊人的；过分的；恶名昭彰的
640,acclivity,向上的斜坡；[建] 上斜
641,virtuoso,艺术品鉴赏家；古董收藏家；艺术大师；行家里手的；艺术爱好者的
642,captious,挑剔的；吹毛求疵的
643,adulate,过分称赞；谄媚；奉承
644,antenatal,产前的；出生前的
645,solecism,语法错误，文理不通；谬误，失礼
646,semiconscious,半意识的；半清醒的
647,perambulate,巡行；巡视；漫步
648,mishap,灾祸；不幸事故；晦气
649,butte,孤峰；孤立的丘
650,impromptu,即兴曲；即席演出；即席地；即席的
651,mystify,使神秘化；使迷惑，使困惑
652,frenzied,疯狂的；狂乱的；激怒的；使狂乱（frenzy的过去式）
653,ken,视野范围，见地，知识范围
654,counterpoint,复调；对位法；旋律配合；对应物
655,submerge,淹没；把…浸入；沉浸
656,derisive,嘲笑的，嘲弄的；可付之一笑的
657,light,光；光线；灯；打火机；领悟；浅色；天窗；轻的；浅色的；明亮的；轻松的；容易的；清淡的；点着；变亮；着火；轻地；清楚地；轻便地
658,key,（打字机等的）键；关键；钥匙；键入；锁上；调节…的音调；提供线索；关键的
659,coup,政变；妙计；出乎意料的行动；砰然的一击；使…颠倒；使…倾斜；推倒；倾斜；溢出
660,insulin,[生化][药] 胰岛素
661,script,脚本；手迹；书写用的字母；把…改编为剧本
662,measurement,测量；[计量] 度量；尺寸；量度制
663,scowl,愁容；怒容；阴沉沉的样子；皱眉；怒视
664,receptive,善于接受的；能容纳的
665,propellant,推进物；推进燃料；发射火药；推进的
666,comprise,包含；由…组成
667,typography,排印；[印刷] 活版印刷术；印刷格式
668,pedantic,迂腐的；学究式的；卖弄学问的；假装学者的
669,diode,[电子] 二极管
670,statuesque,雕像般的；轮廓清晰的；均衡的
671,terminate,使终止；使结束；解雇；结束的
672,illustrious,著名的，杰出的；辉煌的
673,set,[数] 集合；一套；布景；[机] 装置；树立；点燃；点缀；；固定的；规定的；固执的
674,virtuous,善良的；有道德的；贞洁的；正直的；有效力的
675,kinetic,[力] 运动的；活跃的
676,consensus,一致；舆论；合意
677,dictatorial,独裁的，专政的；专横傲慢的
678,submersion,淹没，浸没
679,plural,复数的；复数
680,bursar,财务主管；会计员；领取奖学金的学生
681,assimilation,同化；吸收；[生化] 同化作用
682,enhance,提高；加强；增加
683,irascible,易怒的
684,gratuity,赏钱，小费；赠物；[劳经] 退职金
685,instantaneous,瞬间的；即时的；猝发的
686,naturalistic,自然的；自然主义的；博物学的
687,suspension,悬浮；暂停；停职
688,tenuous,纤细的；稀薄的；贫乏的
689,languish,憔悴；凋萎；失去活力；苦思
690,equanimity,平静；镇定
691,dimension,方面;[数] 维；尺寸；次元；容积 vt标出尺寸；规格的
692,recollect,回忆，想起
693,trammel,束缚；拘束；阻碍；拘束；束缚；束缚物
694,peevish,易怒的，暴躁的；带怒气的；撒娇的
695,cilia,纤毛；睫毛
696,outlaw,歹徒；罪犯；亡命之徒；被剥夺法律保护者；宣布…为不合法；将…放逐；剥夺…的法律保护
697,camaraderie,友情；同志之爱
698,respiration,呼吸；呼吸作用
699,ancestry,祖先；血统
700,symphonious,和谐的；调和的
701,punctuate,不时打断；强调；加标点于
702,indigence,穷困；贫乏；贫穷
703,cajole,以甜言蜜语哄骗；勾引
704,forsake,放弃；断念
705,mariner,水手；船员
706,bizarre,奇异的（指态度，容貌，款式等）
707,saccharine,含糖的；极甜的；和颜悦色的；（美）糖精
708,terse,简洁的，精练的，扼要的
709,polemics,辩论术；论证法（polemic的复数）
710,retinue,随行人员；扈从
711,renaissance,文艺复兴（欧洲14至17世纪）
712,urbane,彬彬有礼的，温文尔雅的；都市化的
713,ecstatic,狂喜的；入迷的；狂喜的人
714,gypsum,用石膏处理；施石膏肥料于；石膏；石膏肥料
715,apparatus,装置，设备；仪器；器官
716,embrace,拥抱；信奉，皈依；包含；拥抱
717,inhibit,抑制；禁止
718,contradictory,矛盾的；反对的；反驳的；抗辩的；对立物；矛盾因素
719,prohibitive,禁止的，禁止性的；抑制的；（费用，价格等）过高的；类同禁止的
720,vociferate,喊叫；大叫
721,archaeology,考古学
722,alimentary,滋养的；食物的
723,credulity,轻信；易受骗
724,counteract,抵消；中和；阻碍
725,apogee,最高点，极点；远地点；位于远地点；位于最高点
726,rabid,激烈的；狂暴的；偏激的；患狂犬病的
727,diurnal,白天的；每日的，一日间的；日记账；日报，日刊
728,emotion,情感；情绪
729,heteromorphic,[生物] 异形的，[生物] 异态的；[化学] 多晶型的
730,displace,取代；置换；转移；把…免职；排水
731,stripling,年轻人，小伙子
732,terrify,恐吓；使恐怖；使害怕
733,indolent,懒惰的；无痛的
734,recriminate,反责；反唇相讥
735,apparent,显然的；表面上的
736,perennial,多年生的；常年的；四季不断的；常在的；反复的；多年生植物
737,inimical,敌意的；有害的
738,heterogeneity,[生物] 异质性；[化学] 不均匀性；[化学] 多相性
739,nominate,推荐；提名；任命；指定
740,seclusion,隔离；隐退；隐蔽的地方
741,polar,极地的；两极的；正好相反的；极面；极线
742,scour,冲刷；擦；腹泻；擦，冲刷；洗涤剂；（畜类等的）腹泻
743,stigma,[植] 柱头；耻辱；污名；烙印；特征
744,refractory,难治的；难熔的；不听话的；倔强的人；耐火物质
745,disregard,忽视；不理；漠视；不顾；忽视；不尊重
746,simultaneous,同时的；联立的；同时发生的；同时译员
747,levee,堤坝（码头）；（旧时君主或显贵的）早晨接见；为…筑堤
748,pollute,污染；玷污；败坏
749,prejudice,偏见；侵害；损害；使有偏见
750,stern,船尾；末端；严厉的；坚定的
751,colloid,胶质的；[物化] 胶质
752,admittance,进入；入场权；通道
753,ductile,柔软的；易教导的；易延展的
754,divergent,相异的，分歧的；散开的
755,triangle,三角（形）；三角关系；三角形之物；三人一组
756,detonate,使爆炸
757,occult,神秘的；超自然的；难以理解的；掩蔽；神秘学
758,inchoate,早期的；刚开始的；未充分发展的；开始
759,placenta,[胚] 胎盘；[植] 胎座
760,inconsistent,不一致的；前后矛盾的
761,adhesion,粘附；支持；固定
762,taunt,嘲弄；讥讽；奚落；逗弄；很高的
763,juxtaposition,并置，并列；毗邻
764,testament,[法] 遗嘱；圣约；确实的证明
765,acquainted,熟识的；知晓的；有知识的；使了解（acquaint的过去分词）
766,inventive,发明的；有发明才能的；独出心裁的
767,adversity,逆境；不幸；灾难；灾祸
768,erratic,不稳定的；古怪的；漂泊无定的人；古怪的人
769,reck,顾虑；和…相干；介意；有关系；(Reck)人名；(英、德、匈、波)雷克
770,instruct,指导；通知；命令；教授
771,substantiate,证实；使实体化
772,centurion,百夫长；百人队队长
773,recuperate,恢复，复原；挽回损失
774,diagonal,斜的；对角线的；斜纹的；对角线；斜线
775,prehension,理解；抓住
776,effigy,雕像，肖像
777,neutrality,中立；中性；中立立场
778,competence,能力，胜任；权限；作证能力；足以过舒适生活的收入
779,rapine,掠夺；劫掠
780,appropriate,适当的；恰当的；合适的；占用，拨出
781,benignant,良性的；仁慈的；有益的；和蔼的
782,overlap,重叠；重复；部分重叠；部分的同时发生
783,premise,引出，预先提出；作为…的前提；前提；上述各项；房屋连地基
784,outburst,（火山、情感等的）爆发；破裂
785,usurious,高利贷的
786,forthright,直率的；直截了当的；直率地；马上；立即；直路
787,inviolable,不可侵犯的；神圣的；不可亵渎的
